,Zimbabwe,source,target,value
17283,Mali,Congenital anomalies,Other chromosomal anomalies,0.1
17284,Mali,Congenital anomalies,Other congenital anomalies,1.3
17285,Mali,Noncommunicable diseases,Oral conditions,0.0
17287,Mali,Noncommunicable diseases,Sudden infant death syndrome,0.2
17290,Mali,Injuries,Unintentional injuries,7.1
17292,Mali,Unintentional injuries,Road injury,2.8
17293,Mali,Unintentional injuries,Poisonings,0.4
17294,Mali,Unintentional injuries,Falls,0.6
17295,Mali,Unintentional injuries,"Fire, heat and hot substances",0.5
17296,Mali,Unintentional injuries,Drowning,0.8
17297,Mali,Unintentional injuries,Exposure to mechanical forces,0.3
17298,Mali,Unintentional injuries,Natural disasters,0.0
17299,Mali,Unintentional injuries,Other unintentional injuries,1.7
17300,Mali,Injuries,Intentional injuries,4.1
17302,Mali,Intentional injuries,Self-harm,0.5
17303,Mali,Intentional injuries,Interpersonal violence,1.5
17304,Malta,All Causes,"Communicable, maternal, perinatal and nutritional conditions",0.3
17305,Malta,All Causes,Noncommunicable diseases,2.8
17306,Malta,All Causes,Injuries,0.1
17309,Malta,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.0
17311,Malta,Infectious and parasitic diseases,Tuberculosis,0.0
17312,Malta,Infectious and parasitic diseases,STDs excluding HIV,0.0
17313,Malta,Infectious and parasitic diseases,HIV/AIDS,0.0
17314,Malta,Infectious and parasitic diseases,Diarrhoeal diseases,0.0
17315,Malta,Infectious and parasitic diseases,Childhood-cluster diseases,0.0
17316,Malta,Infectious and parasitic diseases,Meningitis,0.0
17317,Malta,Infectious and parasitic diseases,Encephalitis,0.0
17318,Malta,Infectious and parasitic diseases,Hepatitis,0.0
17319,Malta,Infectious and parasitic diseases,Parasitic and vector diseases,0.0
17320,Malta,Infectious and parasitic diseases,Intestinal nematode infections,0.0
17321,Malta,Infectious and parasitic diseases,Leprosy,0.0
17322,Malta,Infectious and parasitic diseases,Other infectious diseases,0.0
17323,Malta,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.2
17325,Malta,Respiratory Infectious ,Lower respiratory infections,0.2
17326,Malta,Respiratory Infectious ,Upper respiratory infections,0.0
17327,Malta,Respiratory Infectious ,Otitis media,0.0
17328,Malta,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
17330,Malta,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.0
17332,Malta,Neonatal conditions,Preterm birth complications,0.0
17333,Malta,Neonatal conditions,Birth asphyxia and birth trauma,0.0
17334,Malta,Neonatal conditions,Neonatal sepsis and infections,0.0
17335,Malta,Neonatal conditions,Other neonatal conditions,0.0
17336,Malta,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
17338,Malta,Nutritional deficiencies,Protein-energy malnutrition,0.0
17339,Malta,Nutritional deficiencies,Iodine deficiency,0.0
17340,Malta,Nutritional deficiencies,Vitamin A deficiency,0.0
17341,Malta,Nutritional deficiencies,Iron-deficiency anaemia,0.0
17342,Malta,Nutritional deficiencies,Other nutritional deficiencies,0.0
17344,Malta,Noncommunicable diseases,Malignant neoplasms,0.7
17346,Malta,Malignant neoplasms,Mouth and oropharynx cancers,0.0
17347,Malta,Malignant neoplasms,Oesophagus cancer,0.0
17348,Malta,Malignant neoplasms,Stomach cancer,0.0
17349,Malta,Malignant neoplasms,Colon and rectum cancers,0.1
17350,Malta,Malignant neoplasms,Liver cancer,0.0
17351,Malta,Malignant neoplasms,Pancreas cancer,0.0
17352,Malta,Malignant neoplasms,"Trachea, bronchus, lung cancers",0.1
17353,Malta,Malignant neoplasms,Melanoma and other skin cancers,0.0
17354,Malta,Malignant neoplasms,Breast cancer,0.1
17355,Malta,Malignant neoplasms,Cervix uteri cancer,0.0
17356,Malta,Malignant neoplasms,Corpus uteri cancer,0.0
17357,Malta,Malignant neoplasms,Ovary cancer,0.0
17358,Malta,Malignant neoplasms,Prostate cancer,0.0
17359,Malta,Malignant neoplasms,Testicular cancer,0.0
17360,Malta,Malignant neoplasms,Kidney cancer,0.0
17361,Malta,Malignant neoplasms,Bladder cancer,0.0
17362,Malta,Malignant neoplasms,Brain and nervous system cancers,0.0
17363,Malta,Malignant neoplasms,Gallbladder and biliary tract cancer,0.0
17364,Malta,Malignant neoplasms,Larynx cancer,0.0
17365,Malta,Malignant neoplasms,Thyroid cancer,0.0
17366,Malta,Malignant neoplasms,Mesothelioma,0.0
17367,Malta,Malignant neoplasms,"Lymphomas, multiple myeloma",0.0
17368,Malta,Malignant neoplasms,Leukaemia,0.0
17369,Malta,Malignant neoplasms,Other malignant neoplasms,0.0
17370,Malta,Noncommunicable diseases,Other neoplasms,0.0
17372,Malta,Noncommunicable diseases,Diabetes mellitus,0.1
17374,Malta,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.0
17376,Malta,"Endocrine, blood, immune disorders",Thalassaemias,0.0
17377,Malta,"Endocrine, blood, immune disorders",Sickle cell disorders and trait,0.0
17378,Malta,"Endocrine, blood, immune disorders",Other haemoglobinopathies and haemolytic anaemias,0.0
17379,Malta,"Endocrine, blood, immune disorders","Other endocrine, blood and immune disorders",0.0
17380,Malta,Noncommunicable diseases,Mental and substance use disorders,0.0
17382,Malta,Mental and substance use disorders,Depressive disorders,0.0
17383,Malta,Mental and substance use disorders,Bipolar disorder,0.0
17384,Malta,Mental and substance use disorders,Schizophrenia,0.0
17385,Malta,Mental and substance use disorders,Alcohol use disorders,0.0
17386,Malta,Mental and substance use disorders,Drug use disorders,0.0
17387,Malta,Mental and substance use disorders,Anxiety disorders,0.0
17388,Malta,Mental and substance use disorders,Eating disorders,0.0
17389,Malta,Mental and substance use disorders,Autism and Asperger syndrome,0.0
17390,Malta,Mental and substance use disorders,Childhood behavioural disorders,0.0
17391,Malta,Mental and substance use disorders,Idiopathic intellectual disability,0.0
17392,Malta,Mental and substance use disorders,Other mental and behavioural disorders,0.0
17393,Malta,Noncommunicable diseases,Neurological conditions,0.1
17395,Malta,Neurological conditions,Alzheimer disease and other dementias,0.0
17396,Malta,Neurological conditions,Parkinson disease,0.0
17397,Malta,Neurological conditions,Epilepsy,0.0
17398,Malta,Neurological conditions,Multiple sclerosis,0.0
17399,Malta,Neurological conditions,Migraine,0.0
17400,Malta,Neurological conditions,Non-migraine headache,0.0
17401,Malta,Neurological conditions,Other neurological conditions,0.0
17402,Malta,Noncommunicable diseases,Sense organ diseases,0.0
17404,Malta,Noncommunicable diseases,Cardiovascular diseases,1.4
17406,Malta,Cardiovascular diseases,Rheumatic heart disease,0.0
17407,Malta,Cardiovascular diseases,Hypertensive heart disease,0.0
17408,Malta,Cardiovascular diseases,Ischaemic heart disease,1.0
17409,Malta,Cardiovascular diseases,Stroke,0.3
17410,Malta,Cardiovascular diseases,"Cardiomyopathy, myocarditis, endocarditis",0.0
17411,Malta,Cardiovascular diseases,Other circulatory diseases,0.1
17412,Malta,Noncommunicable diseases,Respiratory diseases,0.2
17414,Malta,Respiratory diseases,Chronic obstructive pulmonary disease,0.1
17415,Malta,Respiratory diseases,Asthma,0.0
17416,Malta,Respiratory diseases,Other respiratory diseases,0.0
17417,Malta,Noncommunicable diseases,Digestive diseases,0.1
17419,Malta,Digestive diseases,Peptic ulcer disease,0.0
17420,Malta,Digestive diseases,Cirrhosis of the liver,0.0
17421,Malta,Digestive diseases,Appendicitis,0.0
17422,Malta,Digestive diseases,Gastritis and duodenitis,0.0
17423,Malta,Digestive diseases,Paralytic ileus and intestinal obstruction,0.0
17424,Malta,Digestive diseases,Inflammatory bowel disease,0.0
17425,Malta,Digestive diseases,Gallbladder and biliary diseases,0.0
17426,Malta,Digestive diseases,Pancreatitis,0.0
17427,Malta,Digestive diseases,Other digestive diseases,0.0
17428,Malta,Noncommunicable diseases,Genitourinary diseases,0.1
17430,Malta,Genitourinary diseases,Kidney diseases,0.1
17431,Malta,Genitourinary diseases,Benign prostatic hyperplasia,0.0
17432,Malta,Genitourinary diseases,Urolithiasis,0.0
17433,Malta,Genitourinary diseases,Other urinary diseases,0.0
17434,Malta,Genitourinary diseases,Infertility,0.0
17435,Malta,Genitourinary diseases,Gynecological diseases,0.0
17436,Malta,Noncommunicable diseases,Skin diseases,0.1
17438,Malta,Noncommunicable diseases,Musculoskeletal diseases,0.0
17440,Malta,Musculoskeletal diseases,Rheumatoid arthritis,0.0
17441,Malta,Musculoskeletal diseases,Osteoarthritis,0.0
17442,Malta,Musculoskeletal diseases,Gout,0.0
17443,Malta,Musculoskeletal diseases,Back and neck pain,0.0
17444,Malta,Musculoskeletal diseases,Other musculoskeletal disorders,0.0
17445,Malta,Noncommunicable diseases,Congenital anomalies,0.0
17447,Malta,Congenital anomalies,Neural tube defects,0.0
17448,Malta,Congenital anomalies,Cleft lip and cleft palate,0.0
17449,Malta,Congenital anomalies,Down syndrome,0.0
17450,Malta,Congenital anomalies,Congenital heart anomalies,0.0
17451,Malta,Congenital anomalies,Other chromosomal anomalies,0.0
17452,Malta,Congenital anomalies,Other congenital anomalies,0.0
17453,Malta,Noncommunicable diseases,Oral conditions,0.0
17455,Malta,Noncommunicable diseases,Sudden infant death syndrome,0.0
17458,Malta,Injuries,Unintentional injuries,0.1
17460,Malta,Unintentional injuries,Road injury,0.0
17461,Malta,Unintentional injuries,Poisonings,0.0
17462,Malta,Unintentional injuries,Falls,0.0
17463,Malta,Unintentional injuries,"Fire, heat and hot substances",0.0
17464,Malta,Unintentional injuries,Drowning,0.0
17465,Malta,Unintentional injuries,Exposure to mechanical forces,0.0
17466,Malta,Unintentional injuries,Natural disasters,0.0
17467,Malta,Unintentional injuries,Other unintentional injuries,0.0
17468,Malta,Injuries,Intentional injuries,0.0
17470,Malta,Intentional injuries,Self-harm,0.0
17471,Malta,Intentional injuries,Interpersonal violence,0.0
17472,Mauritania,All Causes,"Communicable, maternal, perinatal and nutritional conditions",14.8
17473,Mauritania,All Causes,Noncommunicable diseases,6.2
17474,Mauritania,All Causes,Injuries,1.8
17477,Mauritania,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,7.1
17479,Mauritania,Infectious and parasitic diseases,Tuberculosis,1.5
17480,Mauritania,Infectious and parasitic diseases,STDs excluding HIV,0.1
17481,Mauritania,Infectious and parasitic diseases,HIV/AIDS,0.2
17482,Mauritania,Infectious and parasitic diseases,Diarrhoeal diseases,2.3
17483,Mauritania,Infectious and parasitic diseases,Childhood-cluster diseases,1.3
17484,Mauritania,Infectious and parasitic diseases,Meningitis,0.5
17485,Mauritania,Infectious and parasitic diseases,Encephalitis,0.0
17486,Mauritania,Infectious and parasitic diseases,Hepatitis,0.0
17487,Mauritania,Infectious and parasitic diseases,Parasitic and vector diseases,1.0
17488,Mauritania,Infectious and parasitic diseases,Intestinal nematode infections,0.0
17489,Mauritania,Infectious and parasitic diseases,Leprosy,0.0
17490,Mauritania,Infectious and parasitic diseases,Other infectious diseases,0.2
17491,Mauritania,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,2.8
17493,Mauritania,Respiratory Infectious ,Lower respiratory infections,2.8
17494,Mauritania,Respiratory Infectious ,Upper respiratory infections,0.0
17495,Mauritania,Respiratory Infectious ,Otitis media,0.0
17496,Mauritania,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.6
17498,Mauritania,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,3.7
17500,Mauritania,Neonatal conditions,Preterm birth complications,1.9
17501,Mauritania,Neonatal conditions,Birth asphyxia and birth trauma,1.1
17502,Mauritania,Neonatal conditions,Neonatal sepsis and infections,0.6
17503,Mauritania,Neonatal conditions,Other neonatal conditions,0.1
17504,Mauritania,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.6
17506,Mauritania,Nutritional deficiencies,Protein-energy malnutrition,0.5
17507,Mauritania,Nutritional deficiencies,Iodine deficiency,0.0
17508,Mauritania,Nutritional deficiencies,Vitamin A deficiency,0.0
17509,Mauritania,Nutritional deficiencies,Iron-deficiency anaemia,0.0
17510,Mauritania,Nutritional deficiencies,Other nutritional deficiencies,0.0
17512,Mauritania,Noncommunicable diseases,Malignant neoplasms,1.1
17514,Mauritania,Malignant neoplasms,Mouth and oropharynx cancers,0.0
17515,Mauritania,Malignant neoplasms,Oesophagus cancer,0.0
17516,Mauritania,Malignant neoplasms,Stomach cancer,0.1
17517,Mauritania,Malignant neoplasms,Colon and rectum cancers,0.1
17518,Mauritania,Malignant neoplasms,Liver cancer,0.2
17519,Mauritania,Malignant neoplasms,Pancreas cancer,0.0
17520,Mauritania,Malignant neoplasms,"Trachea, bronchus, lung cancers",0.0
17521,Mauritania,Malignant neoplasms,Melanoma and other skin cancers,0.0
17522,Mauritania,Malignant neoplasms,Breast cancer,0.1
17523,Mauritania,Malignant neoplasms,Cervix uteri cancer,0.2
17524,Mauritania,Malignant neoplasms,Corpus uteri cancer,0.0
17525,Mauritania,Malignant neoplasms,Ovary cancer,0.0
17526,Mauritania,Malignant neoplasms,Prostate cancer,0.1
17527,Mauritania,Malignant neoplasms,Testicular cancer,0.0
17528,Mauritania,Malignant neoplasms,Kidney cancer,0.0
17529,Mauritania,Malignant neoplasms,Bladder cancer,0.0
17530,Mauritania,Malignant neoplasms,Brain and nervous system cancers,0.0
17531,Mauritania,Malignant neoplasms,Gallbladder and biliary tract cancer,0.0
17532,Mauritania,Malignant neoplasms,Larynx cancer,0.0
17533,Mauritania,Malignant neoplasms,Thyroid cancer,0.0
17534,Mauritania,Malignant neoplasms,Mesothelioma,0.0
17535,Mauritania,Malignant neoplasms,"Lymphomas, multiple myeloma",0.0
17536,Mauritania,Malignant neoplasms,Leukaemia,0.0
17537,Mauritania,Malignant neoplasms,Other malignant neoplasms,0.1
17538,Mauritania,Noncommunicable diseases,Other neoplasms,0.0
17540,Mauritania,Noncommunicable diseases,Diabetes mellitus,0.3
17542,Mauritania,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.1
17544,Mauritania,"Endocrine, blood, immune disorders",Thalassaemias,0.0
17545,Mauritania,"Endocrine, blood, immune disorders",Sickle cell disorders and trait,0.1
17546,Mauritania,"Endocrine, blood, immune disorders",Other haemoglobinopathies and haemolytic anaemias,0.0
17547,Mauritania,"Endocrine, blood, immune disorders","Other endocrine, blood and immune disorders",0.0
17548,Mauritania,Noncommunicable diseases,Mental and substance use disorders,0.0
17550,Mauritania,Mental and substance use disorders,Depressive disorders,0.0
17551,Mauritania,Mental and substance use disorders,Bipolar disorder,0.0
17552,Mauritania,Mental and substance use disorders,Schizophrenia,0.0
17553,Mauritania,Mental and substance use disorders,Alcohol use disorders,0.0
17554,Mauritania,Mental and substance use disorders,Drug use disorders,0.0
17555,Mauritania,Mental and substance use disorders,Anxiety disorders,0.0
17556,Mauritania,Mental and substance use disorders,Eating disorders,0.0
17557,Mauritania,Mental and substance use disorders,Autism and Asperger syndrome,0.0
17558,Mauritania,Mental and substance use disorders,Childhood behavioural disorders,0.0
17559,Mauritania,Mental and substance use disorders,Idiopathic intellectual disability,0.0
17560,Mauritania,Mental and substance use disorders,Other mental and behavioural disorders,0.0
17561,Mauritania,Noncommunicable diseases,Neurological conditions,0.2
17563,Mauritania,Neurological conditions,Alzheimer disease and other dementias,0.1
17564,Mauritania,Neurological conditions,Parkinson disease,0.0
17565,Mauritania,Neurological conditions,Epilepsy,0.0
17566,Mauritania,Neurological conditions,Multiple sclerosis,0.0
17567,Mauritania,Neurological conditions,Migraine,0.0
17568,Mauritania,Neurological conditions,Non-migraine headache,0.0
17569,Mauritania,Neurological conditions,Other neurological conditions,0.0
17570,Mauritania,Noncommunicable diseases,Sense organ diseases,0.0
17572,Mauritania,Noncommunicable diseases,Cardiovascular diseases,2.3
17574,Mauritania,Cardiovascular diseases,Rheumatic heart disease,0.0
17575,Mauritania,Cardiovascular diseases,Hypertensive heart disease,0.2
17576,Mauritania,Cardiovascular diseases,Ischaemic heart disease,1.0
17577,Mauritania,Cardiovascular diseases,Stroke,0.9
17578,Mauritania,Cardiovascular diseases,"Cardiomyopathy, myocarditis, endocarditis",0.1
17579,Mauritania,Cardiovascular diseases,Other circulatory diseases,0.1
17580,Mauritania,Noncommunicable diseases,Respiratory diseases,0.3
17582,Mauritania,Respiratory diseases,Chronic obstructive pulmonary disease,0.2
17583,Mauritania,Respiratory diseases,Asthma,0.1
17584,Mauritania,Respiratory diseases,Other respiratory diseases,0.0
17585,Mauritania,Noncommunicable diseases,Digestive diseases,0.8
17587,Mauritania,Digestive diseases,Peptic ulcer disease,0.1
17588,Mauritania,Digestive diseases,Cirrhosis of the liver,0.5
17589,Mauritania,Digestive diseases,Appendicitis,0.0
17590,Mauritania,Digestive diseases,Gastritis and duodenitis,0.0
17591,Mauritania,Digestive diseases,Paralytic ileus and intestinal obstruction,0.1
17592,Mauritania,Digestive diseases,Inflammatory bowel disease,0.0
17593,Mauritania,Digestive diseases,Gallbladder and biliary diseases,0.0
17594,Mauritania,Digestive diseases,Pancreatitis,0.0
17595,Mauritania,Digestive diseases,Other digestive diseases,0.1
17596,Mauritania,Noncommunicable diseases,Genitourinary diseases,0.4
17598,Mauritania,Genitourinary diseases,Kidney diseases,0.4
17599,Mauritania,Genitourinary diseases,Benign prostatic hyperplasia,0.0
17600,Mauritania,Genitourinary diseases,Urolithiasis,0.0
17601,Mauritania,Genitourinary diseases,Other urinary diseases,0.1
17602,Mauritania,Genitourinary diseases,Infertility,0.0
17603,Mauritania,Genitourinary diseases,Gynecological diseases,0.0
17604,Mauritania,Noncommunicable diseases,Skin diseases,0.0
17606,Mauritania,Noncommunicable diseases,Musculoskeletal diseases,0.0
17608,Mauritania,Musculoskeletal diseases,Rheumatoid arthritis,0.0
17609,Mauritania,Musculoskeletal diseases,Osteoarthritis,0.0
17610,Mauritania,Musculoskeletal diseases,Gout,0.0
17611,Mauritania,Musculoskeletal diseases,Back and neck pain,0.0
17612,Mauritania,Musculoskeletal diseases,Other musculoskeletal disorders,0.0
17613,Mauritania,Noncommunicable diseases,Congenital anomalies,0.4
17615,Mauritania,Congenital anomalies,Neural tube defects,0.1
17616,Mauritania,Congenital anomalies,Cleft lip and cleft palate,0.0
17617,Mauritania,Congenital anomalies,Down syndrome,0.0
17618,Mauritania,Congenital anomalies,Congenital heart anomalies,0.1
17619,Mauritania,Congenital anomalies,Other chromosomal anomalies,0.0
17620,Mauritania,Congenital anomalies,Other congenital anomalies,0.2
17621,Mauritania,Noncommunicable diseases,Oral conditions,0.0
17623,Mauritania,Noncommunicable diseases,Sudden infant death syndrome,0.0
17626,Mauritania,Injuries,Unintentional injuries,1.3
17628,Mauritania,Unintentional injuries,Road injury,0.7
17629,Mauritania,Unintentional injuries,Poisonings,0.0
17630,Mauritania,Unintentional injuries,Falls,0.1
17631,Mauritania,Unintentional injuries,"Fire, heat and hot substances",0.1
17632,Mauritania,Unintentional injuries,Drowning,0.1
17633,Mauritania,Unintentional injuries,Exposure to mechanical forces,0.1
17634,Mauritania,Unintentional injuries,Natural disasters,0.0
17635,Mauritania,Unintentional injuries,Other unintentional injuries,0.2
17636,Mauritania,Injuries,Intentional injuries,0.5
17638,Mauritania,Intentional injuries,Self-harm,0.1
17639,Mauritania,Intentional injuries,Interpersonal violence,0.4
17640,Mauritius,All Causes,"Communicable, maternal, perinatal and nutritional conditions",0.6
17641,Mauritius,All Causes,Noncommunicable diseases,6.7
17642,Mauritius,All Causes,Injuries,0.5
17645,Mauritius,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.1
17647,Mauritius,Infectious and parasitic diseases,Tuberculosis,0.0
17648,Mauritius,Infectious and parasitic diseases,STDs excluding HIV,0.0
17649,Mauritius,Infectious and parasitic diseases,HIV/AIDS,0.0
17650,Mauritius,Infectious and parasitic diseases,Diarrhoeal diseases,0.0
17651,Mauritius,Infectious and parasitic diseases,Childhood-cluster diseases,0.0
17652,Mauritius,Infectious and parasitic diseases,Meningitis,0.0
17653,Mauritius,Infectious and parasitic diseases,Encephalitis,0.0
17654,Mauritius,Infectious and parasitic diseases,Hepatitis,0.0
17655,Mauritius,Infectious and parasitic diseases,Parasitic and vector diseases,0.0
17656,Mauritius,Infectious and parasitic diseases,Intestinal nematode infections,0.0
17657,Mauritius,Infectious and parasitic diseases,Leprosy,0.0
17658,Mauritius,Infectious and parasitic diseases,Other infectious diseases,0.1
17659,Mauritius,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.3
17661,Mauritius,Respiratory Infectious ,Lower respiratory infections,0.3
17662,Mauritius,Respiratory Infectious ,Upper respiratory infections,0.0
17663,Mauritius,Respiratory Infectious ,Otitis media,0.0
17664,Mauritius,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
17666,Mauritius,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.2
17668,Mauritius,Neonatal conditions,Preterm birth complications,0.1
17669,Mauritius,Neonatal conditions,Birth asphyxia and birth trauma,0.0
17670,Mauritius,Neonatal conditions,Neonatal sepsis and infections,0.0
17671,Mauritius,Neonatal conditions,Other neonatal conditions,0.0
17672,Mauritius,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
17674,Mauritius,Nutritional deficiencies,Protein-energy malnutrition,0.0
17675,Mauritius,Nutritional deficiencies,Iodine deficiency,0.0
17676,Mauritius,Nutritional deficiencies,Vitamin A deficiency,0.0
17677,Mauritius,Nutritional deficiencies,Iron-deficiency anaemia,0.0
17678,Mauritius,Nutritional deficiencies,Other nutritional deficiencies,0.0
17680,Mauritius,Noncommunicable diseases,Malignant neoplasms,0.8
17682,Mauritius,Malignant neoplasms,Mouth and oropharynx cancers,0.0
17683,Mauritius,Malignant neoplasms,Oesophagus cancer,0.0
17684,Mauritius,Malignant neoplasms,Stomach cancer,0.1
17685,Mauritius,Malignant neoplasms,Colon and rectum cancers,0.1
17686,Mauritius,Malignant neoplasms,Liver cancer,0.0
17687,Mauritius,Malignant neoplasms,Pancreas cancer,0.0
17688,Mauritius,Malignant neoplasms,"Trachea, bronchus, lung cancers",0.1
17689,Mauritius,Malignant neoplasms,Melanoma and other skin cancers,0.0
17690,Mauritius,Malignant neoplasms,Breast cancer,0.1
17691,Mauritius,Malignant neoplasms,Cervix uteri cancer,0.1
17692,Mauritius,Malignant neoplasms,Corpus uteri cancer,0.0
17693,Mauritius,Malignant neoplasms,Ovary cancer,0.0
17694,Mauritius,Malignant neoplasms,Prostate cancer,0.0
17695,Mauritius,Malignant neoplasms,Testicular cancer,0.0
17696,Mauritius,Malignant neoplasms,Kidney cancer,0.0
17697,Mauritius,Malignant neoplasms,Bladder cancer,0.0
17698,Mauritius,Malignant neoplasms,Brain and nervous system cancers,0.0
17699,Mauritius,Malignant neoplasms,Gallbladder and biliary tract cancer,0.0
17700,Mauritius,Malignant neoplasms,Larynx cancer,0.0
17701,Mauritius,Malignant neoplasms,Thyroid cancer,0.0
17702,Mauritius,Malignant neoplasms,Mesothelioma,0.0
17703,Mauritius,Malignant neoplasms,"Lymphomas, multiple myeloma",0.0
17704,Mauritius,Malignant neoplasms,Leukaemia,0.0
17705,Mauritius,Malignant neoplasms,Other malignant neoplasms,0.0
17706,Mauritius,Noncommunicable diseases,Other neoplasms,0.0
17708,Mauritius,Noncommunicable diseases,Diabetes mellitus,1.1
17710,Mauritius,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.0
17712,Mauritius,"Endocrine, blood, immune disorders",Thalassaemias,0.0
17713,Mauritius,"Endocrine, blood, immune disorders",Sickle cell disorders and trait,0.0
17714,Mauritius,"Endocrine, blood, immune disorders",Other haemoglobinopathies and haemolytic anaemias,0.0
17715,Mauritius,"Endocrine, blood, immune disorders","Other endocrine, blood and immune disorders",0.0
17716,Mauritius,Noncommunicable diseases,Mental and substance use disorders,0.0
17718,Mauritius,Mental and substance use disorders,Depressive disorders,0.0
17719,Mauritius,Mental and substance use disorders,Bipolar disorder,0.0
17720,Mauritius,Mental and substance use disorders,Schizophrenia,0.0
17721,Mauritius,Mental and substance use disorders,Alcohol use disorders,0.0
17722,Mauritius,Mental and substance use disorders,Drug use disorders,0.0
17723,Mauritius,Mental and substance use disorders,Anxiety disorders,0.0
17724,Mauritius,Mental and substance use disorders,Eating disorders,0.0
17725,Mauritius,Mental and substance use disorders,Autism and Asperger syndrome,0.0
17726,Mauritius,Mental and substance use disorders,Childhood behavioural disorders,0.0
17727,Mauritius,Mental and substance use disorders,Idiopathic intellectual disability,0.0
17728,Mauritius,Mental and substance use disorders,Other mental and behavioural disorders,0.0
17729,Mauritius,Noncommunicable diseases,Neurological conditions,0.1
17731,Mauritius,Neurological conditions,Alzheimer disease and other dementias,0.0
17732,Mauritius,Neurological conditions,Parkinson disease,0.0
17733,Mauritius,Neurological conditions,Epilepsy,0.0
17734,Mauritius,Neurological conditions,Multiple sclerosis,0.0
17735,Mauritius,Neurological conditions,Migraine,0.0
17736,Mauritius,Neurological conditions,Non-migraine headache,0.0
17737,Mauritius,Neurological conditions,Other neurological conditions,0.0
17738,Mauritius,Noncommunicable diseases,Sense organ diseases,0.0
17740,Mauritius,Noncommunicable diseases,Cardiovascular diseases,2.5
17742,Mauritius,Cardiovascular diseases,Rheumatic heart disease,0.0
17743,Mauritius,Cardiovascular diseases,Hypertensive heart disease,0.2
17744,Mauritius,Cardiovascular diseases,Ischaemic heart disease,1.4
17745,Mauritius,Cardiovascular diseases,Stroke,0.7
17746,Mauritius,Cardiovascular diseases,"Cardiomyopathy, myocarditis, endocarditis",0.0
17747,Mauritius,Cardiovascular diseases,Other circulatory diseases,0.2
17748,Mauritius,Noncommunicable diseases,Respiratory diseases,0.7
17750,Mauritius,Respiratory diseases,Chronic obstructive pulmonary disease,0.4
17751,Mauritius,Respiratory diseases,Asthma,0.2
17752,Mauritius,Respiratory diseases,Other respiratory diseases,0.1
17753,Mauritius,Noncommunicable diseases,Digestive diseases,0.5
17755,Mauritius,Digestive diseases,Peptic ulcer disease,0.0
17756,Mauritius,Digestive diseases,Cirrhosis of the liver,0.2
17757,Mauritius,Digestive diseases,Appendicitis,0.0
17758,Mauritius,Digestive diseases,Gastritis and duodenitis,0.0
17759,Mauritius,Digestive diseases,Paralytic ileus and intestinal obstruction,0.0
17760,Mauritius,Digestive diseases,Inflammatory bowel disease,0.0
17761,Mauritius,Digestive diseases,Gallbladder and biliary diseases,0.0
17762,Mauritius,Digestive diseases,Pancreatitis,0.0
17763,Mauritius,Digestive diseases,Other digestive diseases,0.2
17764,Mauritius,Noncommunicable diseases,Genitourinary diseases,0.9
17766,Mauritius,Genitourinary diseases,Kidney diseases,0.8
17767,Mauritius,Genitourinary diseases,Benign prostatic hyperplasia,0.0
17768,Mauritius,Genitourinary diseases,Urolithiasis,0.0
17769,Mauritius,Genitourinary diseases,Other urinary diseases,0.0
17770,Mauritius,Genitourinary diseases,Infertility,0.0
17771,Mauritius,Genitourinary diseases,Gynecological diseases,0.0
17772,Mauritius,Noncommunicable diseases,Skin diseases,0.0
17774,Mauritius,Noncommunicable diseases,Musculoskeletal diseases,0.0
17776,Mauritius,Musculoskeletal diseases,Rheumatoid arthritis,0.0
17777,Mauritius,Musculoskeletal diseases,Osteoarthritis,0.0
17778,Mauritius,Musculoskeletal diseases,Gout,0.0
17779,Mauritius,Musculoskeletal diseases,Back and neck pain,0.0
17780,Mauritius,Musculoskeletal diseases,Other musculoskeletal disorders,0.0
17781,Mauritius,Noncommunicable diseases,Congenital anomalies,0.1
17783,Mauritius,Congenital anomalies,Neural tube defects,0.0
17784,Mauritius,Congenital anomalies,Cleft lip and cleft palate,0.0
17785,Mauritius,Congenital anomalies,Down syndrome,0.0
17786,Mauritius,Congenital anomalies,Congenital heart anomalies,0.0
