,Zimbabwe,source,target,value
2467,Madagascar,Noncommunicable diseases,Cardiovascular diseases,23.8
2468,Madagascar,Noncommunicable diseases,Respiratory diseases,5.2
2469,Madagascar,Noncommunicable diseases,Digestive diseases,4.8
2470,Madagascar,Noncommunicable diseases,Genitourinary diseases,1.7
2471,Madagascar,Noncommunicable diseases,Skin diseases,0.1
2472,Madagascar,Noncommunicable diseases,Musculoskeletal diseases,0.1
2473,Madagascar,Noncommunicable diseases,Congenital anomalies,2.8
2474,Madagascar,Noncommunicable diseases,Oral conditions,0.0
2475,Malawi,All Causes,"Communicable, maternal, perinatal and nutritional conditions",150.9
2476,Malawi,All Causes,Noncommunicable diseases,44.0
2477,Malawi,All Causes,Injuries,9.5
2479,Malawi,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,110.9
2480,Malawi,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,16.1
2481,Malawi,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,4.2
2482,Malawi,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,16.6
2483,Malawi,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,3.3
2485,Malawi,Noncommunicable diseases,Malignant neoplasms,10.1
2486,Malawi,Noncommunicable diseases,Other neoplasms,0.0
2487,Malawi,Noncommunicable diseases,Diabetes mellitus,2.6
2488,Malawi,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.3
2489,Malawi,Noncommunicable diseases,Mental and substance use disorders,0.2
2490,Malawi,Noncommunicable diseases,Neurological conditions,1.1
2491,Malawi,Noncommunicable diseases,Sense organ diseases,0.0
2492,Malawi,Noncommunicable diseases,Cardiovascular diseases,15.7
2493,Malawi,Noncommunicable diseases,Respiratory diseases,2.7
2494,Malawi,Noncommunicable diseases,Digestive diseases,6.6
2495,Malawi,Noncommunicable diseases,Genitourinary diseases,2.1
2496,Malawi,Noncommunicable diseases,Skin diseases,0.1
2497,Malawi,Noncommunicable diseases,Musculoskeletal diseases,0.1
2498,Malawi,Noncommunicable diseases,Congenital anomalies,2.4
2499,Malawi,Noncommunicable diseases,Oral conditions,0.0
2500,Malaysia,All Causes,"Communicable, maternal, perinatal and nutritional conditions",15.8
2501,Malaysia,All Causes,Noncommunicable diseases,74.9
2502,Malaysia,All Causes,Injuries,11.7
2504,Malaysia,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,6.9
2505,Malaysia,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,6.5
2506,Malaysia,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.2
2507,Malaysia,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,1.9
2508,Malaysia,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.2
2510,Malaysia,Noncommunicable diseases,Malignant neoplasms,13.9
2511,Malaysia,Noncommunicable diseases,Other neoplasms,0.1
2512,Malaysia,Noncommunicable diseases,Diabetes mellitus,3.4
2513,Malaysia,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.4
2514,Malaysia,Noncommunicable diseases,Mental and substance use disorders,0.4
2515,Malaysia,Noncommunicable diseases,Neurological conditions,2.1
2516,Malaysia,Noncommunicable diseases,Sense organ diseases,0.0
2517,Malaysia,Noncommunicable diseases,Cardiovascular diseases,35.7
2518,Malaysia,Noncommunicable diseases,Respiratory diseases,6.7
2519,Malaysia,Noncommunicable diseases,Digestive diseases,6.1
2520,Malaysia,Noncommunicable diseases,Genitourinary diseases,4.0
2521,Malaysia,Noncommunicable diseases,Skin diseases,0.4
2522,Malaysia,Noncommunicable diseases,Musculoskeletal diseases,0.2
2523,Malaysia,Noncommunicable diseases,Congenital anomalies,1.6
2524,Malaysia,Noncommunicable diseases,Oral conditions,0.0
2525,Maldives,All Causes,"Communicable, maternal, perinatal and nutritional conditions",0.3
2526,Maldives,All Causes,Noncommunicable diseases,0.9
2527,Maldives,All Causes,Injuries,0.1
2529,Maldives,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.1
2530,Maldives,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.1
2531,Maldives,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
2532,Maldives,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.1
2533,Maldives,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
2535,Maldives,Noncommunicable diseases,Malignant neoplasms,0.2
2536,Maldives,Noncommunicable diseases,Other neoplasms,0.0
2537,Maldives,Noncommunicable diseases,Diabetes mellitus,0.0
2538,Maldives,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.0
2539,Maldives,Noncommunicable diseases,Mental and substance use disorders,0.0
2540,Maldives,Noncommunicable diseases,Neurological conditions,0.0
2541,Maldives,Noncommunicable diseases,Sense organ diseases,0.0
2542,Maldives,Noncommunicable diseases,Cardiovascular diseases,0.4
2543,Maldives,Noncommunicable diseases,Respiratory diseases,0.1
2544,Maldives,Noncommunicable diseases,Digestive diseases,0.0
2545,Maldives,Noncommunicable diseases,Genitourinary diseases,0.1
2546,Maldives,Noncommunicable diseases,Skin diseases,0.0
2547,Maldives,Noncommunicable diseases,Musculoskeletal diseases,0.0
2548,Maldives,Noncommunicable diseases,Congenital anomalies,0.0
2549,Maldives,Noncommunicable diseases,Oral conditions,0.0
2550,Mali,All Causes,"Communicable, maternal, perinatal and nutritional conditions",114.7
2551,Mali,All Causes,Noncommunicable diseases,35.9
2552,Mali,All Causes,Injuries,11.2
2554,Mali,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,65.5
2555,Mali,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,18.5
2556,Mali,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,3.1
2557,Mali,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,22.1
2558,Mali,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,5.5
2560,Mali,Noncommunicable diseases,Malignant neoplasms,6.4
2561,Mali,Noncommunicable diseases,Other neoplasms,0.0
2562,Mali,Noncommunicable diseases,Diabetes mellitus,1.6
2563,Mali,Noncommunicable diseases,"Endocrine, blood, immune disorders",1.4
2564,Mali,Noncommunicable diseases,Mental and substance use disorders,0.1
2565,Mali,Noncommunicable diseases,Neurological conditions,1.1
2566,Mali,Noncommunicable diseases,Sense organ diseases,0.0
2567,Mali,Noncommunicable diseases,Cardiovascular diseases,12.0
2568,Mali,Noncommunicable diseases,Respiratory diseases,3.0
2569,Mali,Noncommunicable diseases,Digestive diseases,4.6
2570,Mali,Noncommunicable diseases,Genitourinary diseases,1.9
2571,Mali,Noncommunicable diseases,Skin diseases,0.1
2572,Mali,Noncommunicable diseases,Musculoskeletal diseases,0.0
2573,Mali,Noncommunicable diseases,Congenital anomalies,3.4
2574,Mali,Noncommunicable diseases,Oral conditions,0.0
2575,Malta,All Causes,"Communicable, maternal, perinatal and nutritional conditions",0.3
2576,Malta,All Causes,Noncommunicable diseases,2.8
2577,Malta,All Causes,Injuries,0.1
2579,Malta,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.0
2580,Malta,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.2
2581,Malta,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
2582,Malta,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.0
2583,Malta,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
2585,Malta,Noncommunicable diseases,Malignant neoplasms,0.7
2586,Malta,Noncommunicable diseases,Other neoplasms,0.0
2587,Malta,Noncommunicable diseases,Diabetes mellitus,0.1
2588,Malta,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.0
2589,Malta,Noncommunicable diseases,Mental and substance use disorders,0.0
2590,Malta,Noncommunicable diseases,Neurological conditions,0.1
2591,Malta,Noncommunicable diseases,Sense organ diseases,0.0
2592,Malta,Noncommunicable diseases,Cardiovascular diseases,1.4
2593,Malta,Noncommunicable diseases,Respiratory diseases,0.2
2594,Malta,Noncommunicable diseases,Digestive diseases,0.1
2595,Malta,Noncommunicable diseases,Genitourinary diseases,0.1
2596,Malta,Noncommunicable diseases,Skin diseases,0.1
2597,Malta,Noncommunicable diseases,Musculoskeletal diseases,0.0
2598,Malta,Noncommunicable diseases,Congenital anomalies,0.0
2599,Malta,Noncommunicable diseases,Oral conditions,0.0
2600,Mauritania,All Causes,"Communicable, maternal, perinatal and nutritional conditions",14.8
2601,Mauritania,All Causes,Noncommunicable diseases,6.2
2602,Mauritania,All Causes,Injuries,1.8
2604,Mauritania,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,7.1
2605,Mauritania,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,2.8
2606,Mauritania,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.6
2607,Mauritania,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,3.7
2608,Mauritania,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.6
2610,Mauritania,Noncommunicable diseases,Malignant neoplasms,1.1
2611,Mauritania,Noncommunicable diseases,Other neoplasms,0.0
2612,Mauritania,Noncommunicable diseases,Diabetes mellitus,0.3
2613,Mauritania,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.1
2614,Mauritania,Noncommunicable diseases,Mental and substance use disorders,0.0
2615,Mauritania,Noncommunicable diseases,Neurological conditions,0.2
2616,Mauritania,Noncommunicable diseases,Sense organ diseases,0.0
2617,Mauritania,Noncommunicable diseases,Cardiovascular diseases,2.3
2618,Mauritania,Noncommunicable diseases,Respiratory diseases,0.3
2619,Mauritania,Noncommunicable diseases,Digestive diseases,0.8
2620,Mauritania,Noncommunicable diseases,Genitourinary diseases,0.4
2621,Mauritania,Noncommunicable diseases,Skin diseases,0.0
2622,Mauritania,Noncommunicable diseases,Musculoskeletal diseases,0.0
2623,Mauritania,Noncommunicable diseases,Congenital anomalies,0.4
2624,Mauritania,Noncommunicable diseases,Oral conditions,0.0
2625,Mauritius,All Causes,"Communicable, maternal, perinatal and nutritional conditions",0.6
2626,Mauritius,All Causes,Noncommunicable diseases,6.7
2627,Mauritius,All Causes,Injuries,0.5
2629,Mauritius,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.1
2630,Mauritius,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.3
2631,Mauritius,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
2632,Mauritius,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.2
2633,Mauritius,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
2635,Mauritius,Noncommunicable diseases,Malignant neoplasms,0.8
2636,Mauritius,Noncommunicable diseases,Other neoplasms,0.0
2637,Mauritius,Noncommunicable diseases,Diabetes mellitus,1.1
2638,Mauritius,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.0
2639,Mauritius,Noncommunicable diseases,Mental and substance use disorders,0.0
2640,Mauritius,Noncommunicable diseases,Neurological conditions,0.1
2641,Mauritius,Noncommunicable diseases,Sense organ diseases,0.0
2642,Mauritius,Noncommunicable diseases,Cardiovascular diseases,2.5
2643,Mauritius,Noncommunicable diseases,Respiratory diseases,0.7
2644,Mauritius,Noncommunicable diseases,Digestive diseases,0.5
2645,Mauritius,Noncommunicable diseases,Genitourinary diseases,0.9
2646,Mauritius,Noncommunicable diseases,Skin diseases,0.0
2647,Mauritius,Noncommunicable diseases,Musculoskeletal diseases,0.0
2648,Mauritius,Noncommunicable diseases,Congenital anomalies,0.1
2649,Mauritius,Noncommunicable diseases,Oral conditions,0.0
2650,Mexico,All Causes,"Communicable, maternal, perinatal and nutritional conditions",82.0
2651,Mexico,All Causes,Noncommunicable diseases,321.5
2652,Mexico,All Causes,Injuries,54.7
2654,Mexico,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,21.4
2655,Mexico,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,20.9
2656,Mexico,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,1.3
2657,Mexico,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,25.6
2658,Mexico,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,12.9
2660,Mexico,Noncommunicable diseases,Malignant neoplasms,56.3
2661,Mexico,Noncommunicable diseases,Other neoplasms,2.7
2662,Mexico,Noncommunicable diseases,Diabetes mellitus,37.6
2663,Mexico,Noncommunicable diseases,"Endocrine, blood, immune disorders",5.3
2664,Mexico,Noncommunicable diseases,Mental and substance use disorders,5.2
2665,Mexico,Noncommunicable diseases,Neurological conditions,6.8
2666,Mexico,Noncommunicable diseases,Sense organ diseases,0.0
2667,Mexico,Noncommunicable diseases,Cardiovascular diseases,97.1
2668,Mexico,Noncommunicable diseases,Respiratory diseases,26.4
2669,Mexico,Noncommunicable diseases,Digestive diseases,42.9
2670,Mexico,Noncommunicable diseases,Genitourinary diseases,22.2
2671,Mexico,Noncommunicable diseases,Skin diseases,1.0
2672,Mexico,Noncommunicable diseases,Musculoskeletal diseases,2.8
2673,Mexico,Noncommunicable diseases,Congenital anomalies,14.7
2674,Mexico,Noncommunicable diseases,Oral conditions,0.1
2675,Micronesia (Federated States of),All Causes,"Communicable, maternal, perinatal and nutritional conditions",0.2
2676,Micronesia (Federated States of),All Causes,Noncommunicable diseases,0.6
2677,Micronesia (Federated States of),All Causes,Injuries,0.1
2679,Micronesia (Federated States of),"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.1
2680,Micronesia (Federated States of),"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.1
2681,Micronesia (Federated States of),"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
2682,Micronesia (Federated States of),"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.1
2683,Micronesia (Federated States of),"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
2685,Micronesia (Federated States of),Noncommunicable diseases,Malignant neoplasms,0.1
2686,Micronesia (Federated States of),Noncommunicable diseases,Other neoplasms,0.0
2687,Micronesia (Federated States of),Noncommunicable diseases,Diabetes mellitus,0.1
2688,Micronesia (Federated States of),Noncommunicable diseases,"Endocrine, blood, immune disorders",0.0
2689,Micronesia (Federated States of),Noncommunicable diseases,Mental and substance use disorders,0.0
2690,Micronesia (Federated States of),Noncommunicable diseases,Neurological conditions,0.0
2691,Micronesia (Federated States of),Noncommunicable diseases,Sense organ diseases,0.0
2692,Micronesia (Federated States of),Noncommunicable diseases,Cardiovascular diseases,0.3
2693,Micronesia (Federated States of),Noncommunicable diseases,Respiratory diseases,0.1
2694,Micronesia (Federated States of),Noncommunicable diseases,Digestive diseases,0.0
2695,Micronesia (Federated States of),Noncommunicable diseases,Genitourinary diseases,0.0
2696,Micronesia (Federated States of),Noncommunicable diseases,Skin diseases,0.0
2697,Micronesia (Federated States of),Noncommunicable diseases,Musculoskeletal diseases,0.0
2698,Micronesia (Federated States of),Noncommunicable diseases,Congenital anomalies,0.0
2699,Micronesia (Federated States of),Noncommunicable diseases,Oral conditions,0.0
2700,Mongolia,All Causes,"Communicable, maternal, perinatal and nutritional conditions",3.4
2701,Mongolia,All Causes,Noncommunicable diseases,15.0
2702,Mongolia,All Causes,Injuries,2.5
2704,Mongolia,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,1.3
2705,Mongolia,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,1.0
2706,Mongolia,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.1
2707,Mongolia,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.9
2708,Mongolia,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
2710,Mongolia,Noncommunicable diseases,Malignant neoplasms,2.6
2711,Mongolia,Noncommunicable diseases,Other neoplasms,0.0
2712,Mongolia,Noncommunicable diseases,Diabetes mellitus,0.1
2713,Mongolia,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.1
2714,Mongolia,Noncommunicable diseases,Mental and substance use disorders,0.1
2715,Mongolia,Noncommunicable diseases,Neurological conditions,0.3
2716,Mongolia,Noncommunicable diseases,Sense organ diseases,0.0
2717,Mongolia,Noncommunicable diseases,Cardiovascular diseases,8.6
2718,Mongolia,Noncommunicable diseases,Respiratory diseases,0.6
2719,Mongolia,Noncommunicable diseases,Digestive diseases,1.7
2720,Mongolia,Noncommunicable diseases,Genitourinary diseases,0.6
2721,Mongolia,Noncommunicable diseases,Skin diseases,0.0
2722,Mongolia,Noncommunicable diseases,Musculoskeletal diseases,0.0
2723,Mongolia,Noncommunicable diseases,Congenital anomalies,0.3
2724,Mongolia,Noncommunicable diseases,Oral conditions,0.0
2725,Montenegro,All Causes,"Communicable, maternal, perinatal and nutritional conditions",0.2
2726,Montenegro,All Causes,Noncommunicable diseases,4.9
2727,Montenegro,All Causes,Injuries,0.4
2729,Montenegro,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.0
2730,Montenegro,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.1
2731,Montenegro,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
2732,Montenegro,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.1
2733,Montenegro,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
2735,Montenegro,Noncommunicable diseases,Malignant neoplasms,1.0
2736,Montenegro,Noncommunicable diseases,Other neoplasms,0.0
2737,Montenegro,Noncommunicable diseases,Diabetes mellitus,0.1
2738,Montenegro,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.0
2739,Montenegro,Noncommunicable diseases,Mental and substance use disorders,0.0
2740,Montenegro,Noncommunicable diseases,Neurological conditions,0.2
2741,Montenegro,Noncommunicable diseases,Sense organ diseases,0.0
2742,Montenegro,Noncommunicable diseases,Cardiovascular diseases,3.3
2743,Montenegro,Noncommunicable diseases,Respiratory diseases,0.1
2744,Montenegro,Noncommunicable diseases,Digestive diseases,0.1
2745,Montenegro,Noncommunicable diseases,Genitourinary diseases,0.1
2746,Montenegro,Noncommunicable diseases,Skin diseases,0.0
2747,Montenegro,Noncommunicable diseases,Musculoskeletal diseases,0.0
2748,Montenegro,Noncommunicable diseases,Congenital anomalies,0.0
2749,Montenegro,Noncommunicable diseases,Oral conditions,0.0
2750,Morocco,All Causes,"Communicable, maternal, perinatal and nutritional conditions",36.0
2751,Morocco,All Causes,Noncommunicable diseases,114.5
2752,Morocco,All Causes,Injuries,18.5
2754,Morocco,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,11.4
2755,Morocco,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,8.8
2756,Morocco,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,1.2
2757,Morocco,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,14.3
2758,Morocco,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.4
2760,Morocco,Noncommunicable diseases,Malignant neoplasms,16.7
2761,Morocco,Noncommunicable diseases,Other neoplasms,0.0
2762,Morocco,Noncommunicable diseases,Diabetes mellitus,2.7
2763,Morocco,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.7
2764,Morocco,Noncommunicable diseases,Mental and substance use disorders,0.4
2765,Morocco,Noncommunicable diseases,Neurological conditions,3.2
2766,Morocco,Noncommunicable diseases,Sense organ diseases,0.0
2767,Morocco,Noncommunicable diseases,Cardiovascular diseases,71.0
2768,Morocco,Noncommunicable diseases,Respiratory diseases,6.0
2769,Morocco,Noncommunicable diseases,Digestive diseases,5.3
2770,Morocco,Noncommunicable diseases,Genitourinary diseases,4.9
2771,Morocco,Noncommunicable diseases,Skin diseases,0.1
2772,Morocco,Noncommunicable diseases,Musculoskeletal diseases,0.1
2773,Morocco,Noncommunicable diseases,Congenital anomalies,3.1
2774,Morocco,Noncommunicable diseases,Oral conditions,0.0
2775,Mozambique,All Causes,"Communicable, maternal, perinatal and nutritional conditions",186.1
2776,Mozambique,All Causes,Noncommunicable diseases,65.2
2777,Mozambique,All Causes,Injuries,18.2
2779,Mozambique,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,121.2
2780,Mozambique,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,23.9
2781,Mozambique,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,4.8
2782,Mozambique,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,30.9
2783,Mozambique,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,5.2
2785,Mozambique,Noncommunicable diseases,Malignant neoplasms,9.0
2786,Mozambique,Noncommunicable diseases,Other neoplasms,0.0
2787,Mozambique,Noncommunicable diseases,Diabetes mellitus,4.1
2788,Mozambique,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.6
2789,Mozambique,Noncommunicable diseases,Mental and substance use disorders,0.3
2790,Mozambique,Noncommunicable diseases,Neurological conditions,2.1
2791,Mozambique,Noncommunicable diseases,Sense organ diseases,0.0
2792,Mozambique,Noncommunicable diseases,Cardiovascular diseases,28.5
2793,Mozambique,Noncommunicable diseases,Respiratory diseases,4.6
2794,Mozambique,Noncommunicable diseases,Digestive diseases,7.4
2795,Mozambique,Noncommunicable diseases,Genitourinary diseases,3.7
2796,Mozambique,Noncommunicable diseases,Skin diseases,0.2
2797,Mozambique,Noncommunicable diseases,Musculoskeletal diseases,0.1
2798,Mozambique,Noncommunicable diseases,Congenital anomalies,4.0
2799,Mozambique,Noncommunicable diseases,Oral conditions,0.0
2800,Myanmar,All Causes,"Communicable, maternal, perinatal and nutritional conditions",198.7
2801,Myanmar,All Causes,Noncommunicable diseases,222.6
2802,Myanmar,All Causes,Injuries,32.6
2804,Myanmar,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,130.4
2805,Myanmar,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,26.6
2806,Myanmar,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,4.1
2807,Myanmar,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,35.2
2808,Myanmar,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,2.4
2810,Myanmar,Noncommunicable diseases,Malignant neoplasms,40.6
2811,Myanmar,Noncommunicable diseases,Other neoplasms,0.1
2812,Myanmar,Noncommunicable diseases,Diabetes mellitus,13.0
2813,Myanmar,Noncommunicable diseases,"Endocrine, blood, immune disorders",1.2
2814,Myanmar,Noncommunicable diseases,Mental and substance use disorders,0.6
2815,Myanmar,Noncommunicable diseases,Neurological conditions,4.3
2816,Myanmar,Noncommunicable diseases,Sense organ diseases,0.0
2817,Myanmar,Noncommunicable diseases,Cardiovascular diseases,93.5
2818,Myanmar,Noncommunicable diseases,Respiratory diseases,35.0
2819,Myanmar,Noncommunicable diseases,Digestive diseases,18.8
2820,Myanmar,Noncommunicable diseases,Genitourinary diseases,9.0
2821,Myanmar,Noncommunicable diseases,Skin diseases,0.5
2822,Myanmar,Noncommunicable diseases,Musculoskeletal diseases,0.2
2823,Myanmar,Noncommunicable diseases,Congenital anomalies,5.1
2824,Myanmar,Noncommunicable diseases,Oral conditions,0.0
2825,Namibia,All Causes,"Communicable, maternal, perinatal and nutritional conditions",12.6
2826,Namibia,All Causes,Noncommunicable diseases,6.4
2827,Namibia,All Causes,Injuries,2.0
2829,Namibia,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,9.5
2830,Namibia,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,1.7
2831,Namibia,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.2
2832,Namibia,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,1.0
2833,Namibia,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.2
2835,Namibia,Noncommunicable diseases,Malignant neoplasms,0.7
2836,Namibia,Noncommunicable diseases,Other neoplasms,0.0
2837,Namibia,Noncommunicable diseases,Diabetes mellitus,0.6
2838,Namibia,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.1
2839,Namibia,Noncommunicable diseases,Mental and substance use disorders,0.1
2840,Namibia,Noncommunicable diseases,Neurological conditions,0.2
2841,Namibia,Noncommunicable diseases,Sense organ diseases,0.0
2842,Namibia,Noncommunicable diseases,Cardiovascular diseases,2.8
2843,Namibia,Noncommunicable diseases,Respiratory diseases,0.7
2844,Namibia,Noncommunicable diseases,Digestive diseases,0.7
2845,Namibia,Noncommunicable diseases,Genitourinary diseases,0.3
2846,Namibia,Noncommunicable diseases,Skin diseases,0.0
2847,Namibia,Noncommunicable diseases,Musculoskeletal diseases,0.0
2848,Namibia,Noncommunicable diseases,Congenital anomalies,0.2
2849,Namibia,Noncommunicable diseases,Oral conditions,0.0
2850,Nepal,All Causes,"Communicable, maternal, perinatal and nutritional conditions",100.0
2851,Nepal,All Causes,Noncommunicable diseases,58.6
2852,Nepal,All Causes,Injuries,14.0
2854,Nepal,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,58.2
2855,Nepal,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,13.4
2856,Nepal,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,2.2
2857,Nepal,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,23.9
2858,Nepal,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,2.3
2860,Nepal,Noncommunicable diseases,Malignant neoplasms,10.3
2861,Nepal,Noncommunicable diseases,Other neoplasms,0.0
2862,Nepal,Noncommunicable diseases,Diabetes mellitus,0.9
2863,Nepal,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.1
2864,Nepal,Noncommunicable diseases,Mental and substance use disorders,0.2
2865,Nepal,Noncommunicable diseases,Neurological conditions,1.7
2866,Nepal,Noncommunicable diseases,Sense organ diseases,0.0
2867,Nepal,Noncommunicable diseases,Cardiovascular diseases,17.6
2868,Nepal,Noncommunicable diseases,Respiratory diseases,16.1
2869,Nepal,Noncommunicable diseases,Digestive diseases,6.2
2870,Nepal,Noncommunicable diseases,Genitourinary diseases,2.0
2871,Nepal,Noncommunicable diseases,Skin diseases,0.0
2872,Nepal,Noncommunicable diseases,Musculoskeletal diseases,0.1
2873,Nepal,Noncommunicable diseases,Congenital anomalies,3.3
2874,Nepal,Noncommunicable diseases,Oral conditions,0.0
2875,Netherlands,All Causes,"Communicable, maternal, perinatal and nutritional conditions",10.0
2876,Netherlands,All Causes,Noncommunicable diseases,124.6
2877,Netherlands,All Causes,Injuries,5.2
2879,Netherlands,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,1.8
2880,Netherlands,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,7.4
2881,Netherlands,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
2882,Netherlands,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.5
2883,Netherlands,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.3
2885,Netherlands,Noncommunicable diseases,Malignant neoplasms,39.8
2886,Netherlands,Noncommunicable diseases,Other neoplasms,1.1
2887,Netherlands,Noncommunicable diseases,Diabetes mellitus,3.3
2888,Netherlands,Noncommunicable diseases,"Endocrine, blood, immune disorders",1.1
2889,Netherlands,Noncommunicable diseases,Mental and substance use disorders,0.5
2890,Netherlands,Noncommunicable diseases,Neurological conditions,7.9
