,Zimbabwe,source,target,value
1924,Israel,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,-0.3772727272727272
1925,Israel,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,-1.0772727272727272
1926,Israel,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,-0.6772727272727271
1927,Israel,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,-0.8772727272727272
1929,Israel,Noncommunicable diseases,Malignant neoplasms,7.822727272727273
1930,Israel,Noncommunicable diseases,Other neoplasms,-0.7772727272727271
1931,Israel,Noncommunicable diseases,Diabetes mellitus,0.8227272727272728
1932,Israel,Noncommunicable diseases,"Endocrine, blood, immune disorders",-0.4772727272727272
1933,Israel,Noncommunicable diseases,Mental and substance use disorders,-0.8772727272727272
1934,Israel,Noncommunicable diseases,Neurological conditions,0.42272727272727284
1935,Israel,Noncommunicable diseases,Sense organ diseases,-1.0772727272727272
1936,Israel,Noncommunicable diseases,Cardiovascular diseases,10.222727272727273
1937,Israel,Noncommunicable diseases,Respiratory diseases,1.3227272727272728
1938,Israel,Noncommunicable diseases,Digestive diseases,0.1227272727272728
1939,Israel,Noncommunicable diseases,Genitourinary diseases,1.022727272727273
1940,Israel,Noncommunicable diseases,Skin diseases,-0.7772727272727271
1941,Israel,Noncommunicable diseases,Musculoskeletal diseases,-0.8772727272727272
1942,Israel,Noncommunicable diseases,Congenital anomalies,-0.7772727272727271
1943,Israel,Noncommunicable diseases,Oral conditions,-1.0772727272727272
1944,Italy,All Causes,"Communicable, maternal, perinatal and nutritional conditions",-246.60000000000002
1945,Italy,All Causes,Noncommunicable diseases,256.6
1947,Italy,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,-19.027272727272724
1948,Italy,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,-12.527272727272726
1949,Italy,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,-24.127272727272725
1950,Italy,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,-22.827272727272724
1951,Italy,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,-23.127272727272725
1953,Italy,Noncommunicable diseases,Malignant neoplasms,132.1727272727273
1954,Italy,Noncommunicable diseases,Other neoplasms,-17.427272727272726
1955,Italy,Noncommunicable diseases,Diabetes mellitus,-7.427272727272726
1956,Italy,Noncommunicable diseases,"Endocrine, blood, immune disorders",-19.927272727272726
1957,Italy,Noncommunicable diseases,Mental and substance use disorders,-22.727272727272727
1958,Italy,Noncommunicable diseases,Neurological conditions,-2.2272727272727266
1959,Italy,Noncommunicable diseases,Sense organ diseases,-24.127272727272725
1960,Italy,Noncommunicable diseases,Cardiovascular diseases,212.87272727272727
1961,Italy,Noncommunicable diseases,Respiratory diseases,14.072727272727278
1962,Italy,Noncommunicable diseases,Digestive diseases,1.4727272727272762
1963,Italy,Noncommunicable diseases,Genitourinary diseases,-14.827272727272724
1964,Italy,Noncommunicable diseases,Skin diseases,-23.327272727272724
1965,Italy,Noncommunicable diseases,Musculoskeletal diseases,-22.027272727272724
1966,Italy,Noncommunicable diseases,Congenital anomalies,-22.527272727272724
1967,Italy,Noncommunicable diseases,Oral conditions,-24.127272727272725
1968,Jamaica,All Causes,"Communicable, maternal, perinatal and nutritional conditions",0.2999999999999998
1969,Jamaica,All Causes,Noncommunicable diseases,9.7
1971,Jamaica,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,1.0818181818181818
1972,Jamaica,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.28181818181818175
1973,Jamaica,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,-0.21818181818181823
1974,Jamaica,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.5818181818181818
1975,Jamaica,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,-0.11818181818181822
1977,Jamaica,Noncommunicable diseases,Malignant neoplasms,3.0818181818181816
1978,Jamaica,Noncommunicable diseases,Other neoplasms,-0.21818181818181823
1979,Jamaica,Noncommunicable diseases,Diabetes mellitus,1.4818181818181817
1980,Jamaica,Noncommunicable diseases,"Endocrine, blood, immune disorders",-0.11818181818181822
1981,Jamaica,Noncommunicable diseases,Mental and substance use disorders,-0.21818181818181823
1982,Jamaica,Noncommunicable diseases,Neurological conditions,0.3818181818181817
1983,Jamaica,Noncommunicable diseases,Sense organ diseases,-0.21818181818181823
1984,Jamaica,Noncommunicable diseases,Cardiovascular diseases,3.981818181818182
1985,Jamaica,Noncommunicable diseases,Respiratory diseases,0.28181818181818175
1986,Jamaica,Noncommunicable diseases,Digestive diseases,0.1818181818181818
1987,Jamaica,Noncommunicable diseases,Genitourinary diseases,0.6818181818181818
1988,Jamaica,Noncommunicable diseases,Skin diseases,-0.11818181818181822
1989,Jamaica,Noncommunicable diseases,Musculoskeletal diseases,-0.11818181818181822
1990,Jamaica,Noncommunicable diseases,Congenital anomalies,-0.018181818181818216
1991,Jamaica,Noncommunicable diseases,Oral conditions,-0.21818181818181823
1992,Japan,All Causes,"Communicable, maternal, perinatal and nutritional conditions",-319.9
1993,Japan,All Causes,Noncommunicable diseases,329.90000000000003
1995,Japan,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,-18.872727272727275
1996,Japan,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,53.72727272727273
1997,Japan,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,-39.67272727272727
1998,Japan,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,-38.57272727272727
1999,Japan,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,-37.67272727272727
2001,Japan,Noncommunicable diseases,Malignant neoplasms,261.32727272727277
2002,Japan,Noncommunicable diseases,Other neoplasms,-30.672727272727272
2003,Japan,Noncommunicable diseases,Diabetes mellitus,-34.972727272727276
2004,Japan,Noncommunicable diseases,"Endocrine, blood, immune disorders",-32.77272727272727
2005,Japan,Noncommunicable diseases,Mental and substance use disorders,-38.57272727272727
2006,Japan,Noncommunicable diseases,Neurological conditions,-27.672727272727272
2007,Japan,Noncommunicable diseases,Sense organ diseases,-39.77272727272727
2008,Japan,Noncommunicable diseases,Cardiovascular diseases,256.1272727272727
2009,Japan,Noncommunicable diseases,Respiratory diseases,17.827272727272728
2010,Japan,Noncommunicable diseases,Digestive diseases,-0.7727272727272734
2011,Japan,Noncommunicable diseases,Genitourinary diseases,-9.172727272727272
2012,Japan,Noncommunicable diseases,Skin diseases,-38.872727272727275
2013,Japan,Noncommunicable diseases,Musculoskeletal diseases,-35.27272727272727
2014,Japan,Noncommunicable diseases,Congenital anomalies,-36.372727272727275
2015,Japan,Noncommunicable diseases,Oral conditions,-39.77272727272727
2016,Jordan,All Causes,"Communicable, maternal, perinatal and nutritional conditions",4.440892098500626e-16
2017,Jordan,All Causes,Noncommunicable diseases,10.0
2019,Jordan,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.2818181818181818
2020,Jordan,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.5818181818181818
2021,Jordan,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,-0.21818181818181817
2022,Jordan,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,1.6818181818181819
2023,Jordan,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,-0.3181818181818182
2025,Jordan,Noncommunicable diseases,Malignant neoplasms,2.4818181818181815
2026,Jordan,Noncommunicable diseases,Other neoplasms,-0.3181818181818182
2027,Jordan,Noncommunicable diseases,Diabetes mellitus,0.781818181818182
2028,Jordan,Noncommunicable diseases,"Endocrine, blood, immune disorders",-0.21818181818181817
2029,Jordan,Noncommunicable diseases,Mental and substance use disorders,-0.3181818181818182
2030,Jordan,Noncommunicable diseases,Neurological conditions,0.08181818181818185
2031,Jordan,Noncommunicable diseases,Sense organ diseases,-0.3181818181818182
2032,Jordan,Noncommunicable diseases,Cardiovascular diseases,5.9818181818181815
2033,Jordan,Noncommunicable diseases,Respiratory diseases,0.18181818181818182
2034,Jordan,Noncommunicable diseases,Digestive diseases,0.2818181818181818
2035,Jordan,Noncommunicable diseases,Genitourinary diseases,0.3818181818181818
2036,Jordan,Noncommunicable diseases,Skin diseases,-0.3181818181818182
2037,Jordan,Noncommunicable diseases,Musculoskeletal diseases,-0.3181818181818182
2038,Jordan,Noncommunicable diseases,Congenital anomalies,0.5818181818181818
2039,Jordan,Noncommunicable diseases,Oral conditions,-0.3181818181818182
2040,Kazakhstan,All Causes,"Communicable, maternal, perinatal and nutritional conditions",-53.6
2041,Kazakhstan,All Causes,Noncommunicable diseases,63.60000000000001
2043,Kazakhstan,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.3136363636363644
2044,Kazakhstan,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,-1.9863636363636354
2045,Kazakhstan,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,-6.086363636363635
2046,Kazakhstan,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,-1.7863636363636353
2047,Kazakhstan,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,-6.186363636363636
2049,Kazakhstan,Noncommunicable diseases,Malignant neoplasms,20.913636363636364
2050,Kazakhstan,Noncommunicable diseases,Other neoplasms,-6.286363636363635
2051,Kazakhstan,Noncommunicable diseases,Diabetes mellitus,-4.686363636363636
2052,Kazakhstan,Noncommunicable diseases,"Endocrine, blood, immune disorders",-5.986363636363635
2053,Kazakhstan,Noncommunicable diseases,Mental and substance use disorders,-3.186363636363635
2054,Kazakhstan,Noncommunicable diseases,Neurological conditions,-3.4863636363636354
2055,Kazakhstan,Noncommunicable diseases,Sense organ diseases,-6.286363636363635
2056,Kazakhstan,Noncommunicable diseases,Cardiovascular diseases,74.11363636363637
2057,Kazakhstan,Noncommunicable diseases,Respiratory diseases,0.7136363636363647
2058,Kazakhstan,Noncommunicable diseases,Digestive diseases,0.3136363636363644
2059,Kazakhstan,Noncommunicable diseases,Genitourinary diseases,-4.186363636363636
2060,Kazakhstan,Noncommunicable diseases,Skin diseases,-6.286363636363635
2061,Kazakhstan,Noncommunicable diseases,Musculoskeletal diseases,-6.286363636363635
2062,Kazakhstan,Noncommunicable diseases,Congenital anomalies,-4.786363636363635
2063,Kazakhstan,Noncommunicable diseases,Oral conditions,-6.286363636363635
2064,Kenya,All Causes,"Communicable, maternal, perinatal and nutritional conditions",96.25
2065,Kenya,All Causes,Noncommunicable diseases,-86.25
2067,Kenya,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,165.48636363636365
2068,Kenya,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,13.586363636363634
2069,Kenya,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,-5.513636363636364
2070,Kenya,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,16.586363636363636
2071,Kenya,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,-7.813636363636364
2073,Kenya,Noncommunicable diseases,Malignant neoplasms,-0.413636363636364
2074,Kenya,Noncommunicable diseases,Other neoplasms,-14.313636363636364
2075,Kenya,Noncommunicable diseases,Diabetes mellitus,-10.913636363636364
2076,Kenya,Noncommunicable diseases,"Endocrine, blood, immune disorders",-13.713636363636365
2077,Kenya,Noncommunicable diseases,Mental and substance use disorders,-14.013636363636364
2078,Kenya,Noncommunicable diseases,Neurological conditions,-12.413636363636364
2079,Kenya,Noncommunicable diseases,Sense organ diseases,-14.313636363636364
2080,Kenya,Noncommunicable diseases,Cardiovascular diseases,8.186363636363636
2081,Kenya,Noncommunicable diseases,Respiratory diseases,-9.413636363636364
2082,Kenya,Noncommunicable diseases,Digestive diseases,0.28636363636363527
2083,Kenya,Noncommunicable diseases,Genitourinary diseases,-10.813636363636364
2084,Kenya,Noncommunicable diseases,Skin diseases,-14.013636363636364
2085,Kenya,Noncommunicable diseases,Musculoskeletal diseases,-14.213636363636365
2086,Kenya,Noncommunicable diseases,Congenital anomalies,-9.313636363636364
2087,Kenya,Noncommunicable diseases,Oral conditions,-14.313636363636364
2088,Kiribati,All Causes,"Communicable, maternal, perinatal and nutritional conditions",4.85
2089,Kiribati,All Causes,Noncommunicable diseases,5.1499999999999995
2091,Kiribati,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.5136363636363637
2092,Kiribati,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.5136363636363637
2093,Kiribati,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.41363636363636364
2094,Kiribati,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.5136363636363637
2095,Kiribati,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.41363636363636364
2097,Kiribati,Noncommunicable diseases,Malignant neoplasms,0.5136363636363637
2098,Kiribati,Noncommunicable diseases,Other neoplasms,0.41363636363636364
2099,Kiribati,Noncommunicable diseases,Diabetes mellitus,0.5136363636363637
2100,Kiribati,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.41363636363636364
2101,Kiribati,Noncommunicable diseases,Mental and substance use disorders,0.41363636363636364
2102,Kiribati,Noncommunicable diseases,Neurological conditions,0.41363636363636364
2103,Kiribati,Noncommunicable diseases,Sense organ diseases,0.41363636363636364
2104,Kiribati,Noncommunicable diseases,Cardiovascular diseases,0.7136363636363636
2105,Kiribati,Noncommunicable diseases,Respiratory diseases,0.5136363636363637
2106,Kiribati,Noncommunicable diseases,Digestive diseases,0.41363636363636364
2107,Kiribati,Noncommunicable diseases,Genitourinary diseases,0.41363636363636364
2108,Kiribati,Noncommunicable diseases,Skin diseases,0.41363636363636364
2109,Kiribati,Noncommunicable diseases,Musculoskeletal diseases,0.41363636363636364
2110,Kiribati,Noncommunicable diseases,Congenital anomalies,0.41363636363636364
2111,Kiribati,Noncommunicable diseases,Oral conditions,0.41363636363636364
2112,Kuwait,All Causes,"Communicable, maternal, perinatal and nutritional conditions",3.7
2113,Kuwait,All Causes,Noncommunicable diseases,6.300000000000001
2115,Kuwait,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.40909090909090906
2116,Kuwait,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.40909090909090906
2117,Kuwait,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.309090909090909
2118,Kuwait,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.509090909090909
2119,Kuwait,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.309090909090909
2121,Kuwait,Noncommunicable diseases,Malignant neoplasms,1.009090909090909
2122,Kuwait,Noncommunicable diseases,Other neoplasms,0.309090909090909
2123,Kuwait,Noncommunicable diseases,Diabetes mellitus,0.40909090909090906
2124,Kuwait,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.309090909090909
2125,Kuwait,Noncommunicable diseases,Mental and substance use disorders,0.309090909090909
2126,Kuwait,Noncommunicable diseases,Neurological conditions,0.40909090909090906
2127,Kuwait,Noncommunicable diseases,Sense organ diseases,0.309090909090909
2128,Kuwait,Noncommunicable diseases,Cardiovascular diseases,1.6090909090909091
2129,Kuwait,Noncommunicable diseases,Respiratory diseases,0.40909090909090906
2130,Kuwait,Noncommunicable diseases,Digestive diseases,0.40909090909090906
2131,Kuwait,Noncommunicable diseases,Genitourinary diseases,0.40909090909090906
2132,Kuwait,Noncommunicable diseases,Skin diseases,0.309090909090909
2133,Kuwait,Noncommunicable diseases,Musculoskeletal diseases,0.309090909090909
2134,Kuwait,Noncommunicable diseases,Congenital anomalies,0.609090909090909
2135,Kuwait,Noncommunicable diseases,Oral conditions,0.309090909090909
2136,Kyrgyzstan,All Causes,"Communicable, maternal, perinatal and nutritional conditions",-5.65
2137,Kyrgyzstan,All Causes,Noncommunicable diseases,15.649999999999999
2139,Kyrgyzstan,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,1.0090909090909093
2140,Kyrgyzstan,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,1.4090909090909092
2141,Kyrgyzstan,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,-0.9909090909090909
2142,Kyrgyzstan,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.6090909090909091
2143,Kyrgyzstan,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,-1.0909090909090908
2145,Kyrgyzstan,Noncommunicable diseases,Malignant neoplasms,3.209090909090909
2146,Kyrgyzstan,Noncommunicable diseases,Other neoplasms,-1.0909090909090908
2147,Kyrgyzstan,Noncommunicable diseases,Diabetes mellitus,-0.7909090909090908
2148,Kyrgyzstan,Noncommunicable diseases,"Endocrine, blood, immune disorders",-0.9909090909090909
2149,Kyrgyzstan,Noncommunicable diseases,Mental and substance use disorders,-0.49090909090909085
2150,Kyrgyzstan,Noncommunicable diseases,Neurological conditions,-0.2909090909090908
2151,Kyrgyzstan,Noncommunicable diseases,Sense organ diseases,-1.0909090909090908
2152,Kyrgyzstan,Noncommunicable diseases,Cardiovascular diseases,14.40909090909091
2153,Kyrgyzstan,Noncommunicable diseases,Respiratory diseases,1.6090909090909093
2154,Kyrgyzstan,Noncommunicable diseases,Digestive diseases,1.0090909090909093
2155,Kyrgyzstan,Noncommunicable diseases,Genitourinary diseases,-0.3909090909090909
2156,Kyrgyzstan,Noncommunicable diseases,Skin diseases,-1.0909090909090908
2157,Kyrgyzstan,Noncommunicable diseases,Musculoskeletal diseases,-1.0909090909090908
2158,Kyrgyzstan,Noncommunicable diseases,Congenital anomalies,-0.5909090909090908
2159,Kyrgyzstan,Noncommunicable diseases,Oral conditions,-1.0909090909090908
2160,Lao People's Democratic Republic,All Causes,"Communicable, maternal, perinatal and nutritional conditions",8.45
2161,Lao People's Democratic Republic,All Causes,Noncommunicable diseases,1.5500000000000007
2163,Lao People's Democratic Republic,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,14.163636363636364
2164,Lao People's Democratic Republic,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,3.663636363636364
2165,Lao People's Democratic Republic,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,-0.9363636363636365
2166,Lao People's Democratic Republic,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,3.3636363636363633
2167,Lao People's Democratic Republic,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,-1.3363636363636364
2169,Lao People's Democratic Republic,Noncommunicable diseases,Malignant neoplasms,2.463636363636364
2170,Lao People's Democratic Republic,Noncommunicable diseases,Other neoplasms,-1.7363636363636366
2171,Lao People's Democratic Republic,Noncommunicable diseases,Diabetes mellitus,-0.8363636363636365
2172,Lao People's Democratic Republic,Noncommunicable diseases,"Endocrine, blood, immune disorders",-1.5363636363636366
2173,Lao People's Democratic Republic,Noncommunicable diseases,Mental and substance use disorders,-1.6363636363636365
2174,Lao People's Democratic Republic,Noncommunicable diseases,Neurological conditions,-1.3363636363636364
2175,Lao People's Democratic Republic,Noncommunicable diseases,Sense organ diseases,-1.7363636363636366
2176,Lao People's Democratic Republic,Noncommunicable diseases,Cardiovascular diseases,6.463636363636363
2177,Lao People's Democratic Republic,Noncommunicable diseases,Respiratory diseases,0.6636363636363634
2178,Lao People's Democratic Republic,Noncommunicable diseases,Digestive diseases,0.16363636363636336
2179,Lao People's Democratic Republic,Noncommunicable diseases,Genitourinary diseases,-0.4363636363636365
2180,Lao People's Democratic Republic,Noncommunicable diseases,Skin diseases,-1.6363636363636365
2181,Lao People's Democratic Republic,Noncommunicable diseases,Musculoskeletal diseases,-1.7363636363636366
2182,Lao People's Democratic Republic,Noncommunicable diseases,Congenital anomalies,-0.8363636363636365
2183,Lao People's Democratic Republic,Noncommunicable diseases,Oral conditions,-1.7363636363636366
2184,Latvia,All Causes,"Communicable, maternal, perinatal and nutritional conditions",-8.6
2185,Latvia,All Causes,Noncommunicable diseases,18.6
2187,Latvia,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,-0.4636363636363636
2188,Latvia,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,-0.4636363636363636
2189,Latvia,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,-0.8636363636363636
2190,Latvia,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,-0.7636363636363637
2191,Latvia,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,-0.8636363636363636
2193,Latvia,Noncommunicable diseases,Malignant neoplasms,4.9363636363636365
2194,Latvia,Noncommunicable diseases,Other neoplasms,-0.7636363636363637
2195,Latvia,Noncommunicable diseases,Diabetes mellitus,-0.6636363636363636
2196,Latvia,Noncommunicable diseases,"Endocrine, blood, immune disorders",-0.8636363636363636
2197,Latvia,Noncommunicable diseases,Mental and substance use disorders,-0.36363636363636365
2198,Latvia,Noncommunicable diseases,Neurological conditions,-0.6636363636363636
2199,Latvia,Noncommunicable diseases,Sense organ diseases,-0.8636363636363636
2200,Latvia,Noncommunicable diseases,Cardiovascular diseases,18.236363636363638
2201,Latvia,Noncommunicable diseases,Respiratory diseases,-0.36363636363636365
2202,Latvia,Noncommunicable diseases,Digestive diseases,0.13636363636363635
2203,Latvia,Noncommunicable diseases,Genitourinary diseases,-0.4636363636363636
2204,Latvia,Noncommunicable diseases,Skin diseases,-0.8636363636363636
2205,Latvia,Noncommunicable diseases,Musculoskeletal diseases,-0.7636363636363637
2206,Latvia,Noncommunicable diseases,Congenital anomalies,-0.6636363636363636
2207,Latvia,Noncommunicable diseases,Oral conditions,-0.8636363636363636
2208,Lebanon,All Causes,"Communicable, maternal, perinatal and nutritional conditions",-1.1000000000000003
2209,Lebanon,All Causes,Noncommunicable diseases,11.1
2211,Lebanon,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.3318181818181818
2212,Lebanon,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.3318181818181818
2213,Lebanon,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,-0.2681818181818182
2214,Lebanon,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.43181818181818177
2215,Lebanon,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,-0.2681818181818182
2217,Lebanon,Noncommunicable diseases,Malignant neoplasms,3.131818181818182
2218,Lebanon,Noncommunicable diseases,Other neoplasms,-0.2681818181818182
2219,Lebanon,Noncommunicable diseases,Diabetes mellitus,0.13181818181818183
2220,Lebanon,Noncommunicable diseases,"Endocrine, blood, immune disorders",-0.16818181818181818
2221,Lebanon,Noncommunicable diseases,Mental and substance use disorders,-0.16818181818181818
2222,Lebanon,Noncommunicable diseases,Neurological conditions,0.2318181818181818
2223,Lebanon,Noncommunicable diseases,Sense organ diseases,-0.2681818181818182
2224,Lebanon,Noncommunicable diseases,Cardiovascular diseases,7.131818181818182
2225,Lebanon,Noncommunicable diseases,Respiratory diseases,0.3318181818181818
2226,Lebanon,Noncommunicable diseases,Digestive diseases,0.2318181818181818
2227,Lebanon,Noncommunicable diseases,Genitourinary diseases,0.3318181818181818
2228,Lebanon,Noncommunicable diseases,Skin diseases,-0.2681818181818182
2229,Lebanon,Noncommunicable diseases,Musculoskeletal diseases,-0.2681818181818182
2230,Lebanon,Noncommunicable diseases,Congenital anomalies,0.13181818181818183
2231,Lebanon,Noncommunicable diseases,Oral conditions,-0.2681818181818182
2232,Lesotho,All Causes,"Communicable, maternal, perinatal and nutritional conditions",10.8
2233,Lesotho,All Causes,Noncommunicable diseases,-0.8000000000000007
2235,Lesotho,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,14.913636363636364
2236,Lesotho,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,1.4136363636363631
2237,Lesotho,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,-0.48636363636363655
2238,Lesotho,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,1.1136363636363633
2239,Lesotho,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,-0.6863636363636365
2241,Lesotho,Noncommunicable diseases,Malignant neoplasms,-0.08636363636363653
2242,Lesotho,Noncommunicable diseases,Other neoplasms,-0.8863636363636366
2243,Lesotho,Noncommunicable diseases,Diabetes mellitus,-0.08636363636363653
2244,Lesotho,Noncommunicable diseases,"Endocrine, blood, immune disorders",-0.7863636363636366
2245,Lesotho,Noncommunicable diseases,Mental and substance use disorders,-0.7863636363636366
2246,Lesotho,Noncommunicable diseases,Neurological conditions,-0.6863636363636365
2247,Lesotho,Noncommunicable diseases,Sense organ diseases,-0.8863636363636366
2248,Lesotho,Noncommunicable diseases,Cardiovascular diseases,2.8136363636363635
2249,Lesotho,Noncommunicable diseases,Respiratory diseases,0.41363636363636347
2250,Lesotho,Noncommunicable diseases,Digestive diseases,0.11363636363636342
2251,Lesotho,Noncommunicable diseases,Genitourinary diseases,-0.3863636363636366
2252,Lesotho,Noncommunicable diseases,Skin diseases,-0.8863636363636366
2253,Lesotho,Noncommunicable diseases,Musculoskeletal diseases,-0.8863636363636366
2254,Lesotho,Noncommunicable diseases,Congenital anomalies,-0.5863636363636366
2255,Lesotho,Noncommunicable diseases,Oral conditions,-0.8863636363636366
2256,Liberia,All Causes,"Communicable, maternal, perinatal and nutritional conditions",15.350000000000001
2257,Liberia,All Causes,Noncommunicable diseases,-5.35
2259,Liberia,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,17.413636363636364
2260,Liberia,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,2.813636363636364
2261,Liberia,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,-0.4863636363636361
2262,Liberia,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,3.4136363636363636
2263,Liberia,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,-0.4863636363636361
2265,Liberia,Noncommunicable diseases,Malignant neoplasms,0.11363636363636398
2266,Liberia,Noncommunicable diseases,Other neoplasms,-1.186363636363636
2267,Liberia,Noncommunicable diseases,Diabetes mellitus,-0.786363636363636
2268,Liberia,Noncommunicable diseases,"Endocrine, blood, immune disorders",-0.9863636363636361
2269,Liberia,Noncommunicable diseases,Mental and substance use disorders,-1.186363636363636
2270,Liberia,Noncommunicable diseases,Neurological conditions,-0.9863636363636361
2271,Liberia,Noncommunicable diseases,Sense organ diseases,-1.186363636363636
2272,Liberia,Noncommunicable diseases,Cardiovascular diseases,1.7136363636363638
2273,Liberia,Noncommunicable diseases,Respiratory diseases,-0.786363636363636
2274,Liberia,Noncommunicable diseases,Digestive diseases,-0.08636363636363598
2275,Liberia,Noncommunicable diseases,Genitourinary diseases,-0.786363636363636
2276,Liberia,Noncommunicable diseases,Skin diseases,-1.186363636363636
2277,Liberia,Noncommunicable diseases,Musculoskeletal diseases,-1.186363636363636
2278,Liberia,Noncommunicable diseases,Congenital anomalies,-0.5863636363636361
2279,Liberia,Noncommunicable diseases,Oral conditions,-1.186363636363636
2280,Libya,All Causes,"Communicable, maternal, perinatal and nutritional conditions",-0.20000000000000018
2281,Libya,All Causes,Noncommunicable diseases,10.2
2283,Libya,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.4863636363636365
2284,Libya,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.4863636363636365
2285,Libya,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,-0.21363636363636354
2286,Libya,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,1.1863636363636365
